estacion_sk,anio,mes,temperatura_promedio,temperatura_maxima,temperatura_minima,temperatura_desviacion,presion_promedio,presion_desviacion,viento_promedio,viento_maximo,viento_desviacion,radiacion_total,humedad_promedio,humedad_maxima,humedad_minima,humedad_desviacion
29,2020,1,17.79974504606841,25.06,12.72,2.787422799430737,593.9878448819892,1.872963060069116,0.8279717278808533,13.86,0.7615034579660156,1324405.424,78.90798939795532,99.0,47.0,11.057879012010883
29,2020,2,18.10163694898465,25.94,13.28,2.735637379323104,593.708344477464,1.6305094178477966,0.8229024269440317,5.81,0.7435847876903553,1280733.291,79.8327142149579,98.0,38.0,11.892787297750008
29,2020,3,17.89394828948854,25.67,12.11,2.70903486908099,594.0956046065259,1.5147785209827307,0.6787828835948967,5.81,0.7499995242007785,1439238.472,81.92051484701366,99.0,34.0,11.732200968799528
29,2020,4,17.457409631319805,24.33,13.0,2.292873617141382,594.7654437372403,1.6297892758760644,0.6376474120331452,4.92,0.6618682215772362,1059750.784,87.7804731596013,99.0,61.0,7.212074384473972
29,2020,5,17.92905827024547,24.83,14.06,2.314165637586763,594.5105700848819,1.465489320993518,0.1250665290204175,5.36,0.41338962788838834,1101789.875,86.18352833218628,98.0,54.0,7.996818475637967
29,2020,6,17.029306953874972,24.28,12.67,2.266247959663332,594.8832779208616,1.3557775876359384,0.02664364317490049,4.47,0.1953370703160832,1071778.036,86.66132053383282,99.0,52.0,8.122706644029412
29,2020,7,16.825604395604394,24.17,13.17,2.156221518347038,594.507874702617,1.318227267276707,0.06830406706695367,4.92,0.31927385318049684,1101302.242,87.25059476605868,99.0,53.0,8.406290769016767
29,2020,8,17.19653706642485,24.61,12.72,2.347826413581692,594.417511902063,1.3762188869948757,0.12425187032418954,5.36,0.4569842455174893,1135619.642,84.82747676263885,99.0,44.0,9.542828355505758
29,2020,9,16.832709163346614,23.94,12.61,2.333811039359749,594.6047925943285,1.3585920780052758,0.22401921724865245,4.92,0.6100759627146789,1166204.618,85.30114834778533,98.0,52.0,7.865564817381179
29,2020,10,16.56022030117122,23.83,13.28,2.137839890926444,594.5069339096488,1.401246316409585,0.23763664249860572,4.92,0.5733580524374341,877387.643,87.37757947573898,98.0,49.0,7.557150033817074
29,2020,11,16.256262055986827,23.5,12.72,2.0536927358895203,594.8194130792755,1.3105862960490104,0.2169489531874853,4.92,0.55832087902733,1004390.737,87.85862150082333,96.0,34.0,6.76296424183301
29,2020,12,16.484924709103353,23.17,12.39,2.1925303909301035,594.2628793064112,1.2122409851519427,0.28787588409765,5.36,0.6290273959048587,1081227.146,85.82991101984942,95.0,54.0,6.306303923562306
29,2021,1,16.94669891730016,23.94,12.22,2.4292507836779587,593.4910965215388,1.3876508921200938,0.2800310988251555,4.92,0.5973954037919573,1217521.249,83.54376871688551,95.0,48.0,7.665764936802064
29,2021,2,16.898841858541292,24.61,13.28,2.306941731661964,593.6247621673791,1.5926334449436568,0.31898111126430445,6.71,0.6748191695036097,928365.976,85.77154280987178,95.0,55.0,7.553253175985457
29,2021,3,16.027109422125708,23.22,11.78,2.2312680609825133,594.5476450717819,1.6263808000382536,0.43436723368319463,5.36,0.6797749302943882,963086.189,87.40234045120039,96.0,60.0,6.271865175860797
29,2021,4,16.847272171253824,23.67,13.28,2.1006286698487453,593.9898275229358,1.5500523230396526,0.30422874617737006,5.36,0.6222153834419464,965381.995,86.69896024464832,96.0,52.0,6.138401919158207
29,2021,5,16.853858447488584,23.78,12.39,2.202819020767331,594.9100590921299,1.5853252224641718,0.31048616706956755,5.36,0.6146555806990732,963217.355,86.34850926672038,95.0,57.0,6.2008970348369905
29,2021,6,16.397680346077397,22.67,12.5,2.108529539013542,595.3918519817607,1.4444462228216917,0.2297299193265521,5.36,0.5627915392615325,1067265.054,86.64503682918274,95.0,62.0,5.581255502213277
29,2021,7,17.223083863504915,24.56,12.56,2.380951190786143,594.6313105841526,1.5347595459376506,0.2047888953152111,4.92,0.5413602398315474,1164778.298,83.3578947368421,96.0,44.0,8.433661109718777
29,2021,8,16.36256156527606,22.56,12.56,2.038683230075031,595.3036421904869,1.4304289898766889,0.22759698639379286,5.36,0.5836818457267223,1058562.065,86.35623524120095,95.0,54.0,6.592139489874829
29,2021,9,16.70094116240134,24.33,12.72,2.319252312123976,595.0955656541497,1.3028513977717087,0.21574384118631906,5.36,0.5687177282976714,1160075.478,83.53970342023439,95.0,44.0,8.1712864393834
29,2021,10,16.41257591502136,23.44,13.0,2.094416916640173,594.8825077935574,1.534186371044028,0.26564830850941,4.47,0.6099383496604981,1097079.613,86.98556748643344,96.0,59.0,5.619694787761941
29,2021,11,16.2467293844367,22.78,12.78,2.0553101107777882,594.5365679442508,1.307693954285566,0.26438443670150985,6.71,0.6048079316308691,1059523.737,87.73019744483159,96.0,60.0,5.649891511589761
29,2021,12,16.9221584606678,23.72,12.17,2.0660694259346313,593.8703452178834,1.370505230790973,0.23123372948500284,4.47,0.5535133583283515,1058684.325,86.45478211658178,95.0,60.0,6.106617118730456
29,2022,1,16.547301910252063,24.17,11.89,2.3644666221969217,594.4339889227987,1.5539930453948232,0.24461625409743415,4.92,0.5827299836104429,1173207.651,84.42059455182547,95.0,48.0,8.31656592501143
29,2022,2,16.43618698319552,24.11,12.33,2.333393530517419,594.1267351293678,1.3165309282110662,0.2384635902907442,4.92,0.6002342813866149,999584.08,84.43691651106961,95.0,52.0,7.839685737979983
29,2022,3,16.405473968289666,23.28,12.06,2.1021999895666488,594.3232778589902,1.3239323077703191,0.19275497582368156,5.36,0.5100754205710685,1081762.263,86.75778702350163,95.0,42.0,7.401370321875905
29,2022,4,16.63926240969471,22.28,12.72,2.0290234682791053,594.0931484502447,1.532659080181952,0.237689349801911,5.36,0.5881072331466075,1083472.596,87.36867862969005,95.0,62.0,5.1091056089126825
29,2022,5,16.936845833801865,24.33,13.0,2.050551082507964,594.7635409872934,1.6110328395090283,0.19965928258180593,5.36,0.5037021139235974,1011559.618,87.09771730574609,95.0,51.0,5.83581096083033
29,2022,6,15.645472180276455,21.28,12.5,1.702856879003711,595.5144813567197,1.1765949543000678,0.1324276919502846,4.02,0.4306741631550173,853411.068,89.53153676385179,96.0,66.0,4.736354001721683
29,2022,7,16.73861688968852,23.22,13.28,2.0831161340960462,594.6533352074666,1.2138662369932816,0.2554121218936242,5.36,0.5896563626557303,1099302.135,86.80951310019117,95.0,54.0,6.732713617675935
29,2022,8,16.531943975700305,23.67,13.11,2.1476276763850106,594.7133040836989,1.3225937876294531,0.3560737990775116,5.81,0.6740801960187629,1104448.417,86.15063561705479,95.0,55.0,6.6921109944614825
29,2022,9,16.326190642865477,23.28,12.94,2.0788828210093198,594.9550332516626,1.244844165807146,0.17657566211643916,6.71,0.5288668227279851,1042131.565,86.99404970248513,95.0,54.0,6.281352600686083
29,2022,10,16.17621940163191,23.0,12.28,2.039671872792602,594.8479147778785,1.3002635515161165,0.18477674524025386,5.36,0.5248851776864848,1065583.934,88.58952855847689,96.0,60.0,6.173740447572935
29,2022,11,16.02941983490292,22.56,12.56,2.0054910436499145,594.7875084292524,1.3342511576979184,0.23107661899779094,8.94,0.595357155900838,1030989.843,88.97267759562841,96.0,58.0,5.6669234017477
29,2022,12,16.142033764772087,23.11,11.83,2.2633338598070254,594.0654924029263,1.2749241032375827,0.3006212718064153,4.92,0.6429181252180266,1183872.232,87.30061902082161,96.0,61.0,6.39695136644894
29,2023,1,15.976999662124113,24.28,12.44,2.383407955849207,594.7799425610992,1.6598668535374421,0.32050906633629916,5.36,0.657093299200722,1164701.426,86.27548147313887,96.0,38.0,8.780560331168864
29,2023,2,17.183532974427994,23.83,12.33,2.48790115729119,593.4046325706595,1.469066957651632,0.3939273216689098,7.15,0.7385243023817599,1123643.499,83.26594885598924,95.0,50.0,8.219007916866275
29,2023,3,16.194872484791762,23.33,12.44,2.0550760482706174,594.8120870379036,1.7781296896774716,0.19760996724379973,5.81,0.5403360402044631,944816.794,89.31820308844173,96.0,53.0,6.263345294539386
29,2023,4,17.028017582417583,25.17,13.44,2.2302171232957004,593.9890241758242,1.4918822004930499,0.19576849816849817,6.26,0.5528452455326665,934521.345,86.84014652014652,96.0,50.0,7.292585241846372
29,2023,5,17.810830489192266,24.94,13.61,2.29702261286096,593.9662559726962,1.6538160440547642,0.11220591581342436,5.81,0.4196639108575751,1167294.582,86.35335608646189,96.0,55.0,7.49225318420624
29,2023,6,17.997995512341063,24.56,14.22,2.311976972740706,593.9834467713787,1.4022805083883403,0.10361630516080779,4.92,0.376015897922214,1127211.967,83.41099476439791,96.0,48.0,8.75290715423393
29,2023,7,18.129083323675975,26.17,13.78,2.3989782935997916,594.0011171630548,1.3100915251193388,0.06394483717696141,4.02,0.25919258697376557,1190775.023,82.21219144744467,96.0,41.0,9.807822357669293
29,2023,8,18.00707477589924,26.0,13.89,2.6040645755494807,593.9979723136275,1.3251773006039147,0.05827527516169296,4.47,0.20779317955078117,1309778.881,80.15363667309656,96.0,40.0,10.727592931650435
29,2023,9,18.204920321042227,25.56,13.94,2.614503260651201,593.436971036408,1.2109264422373431,0.09854018843782715,5.81,0.3273461295409872,1410979.926,79.0139583575666,94.0,43.0,10.207892120311259
29,2023,10,16.846353311593386,24.44,13.17,2.1966639798428615,594.5199359046441,1.461014653350155,0.02955807938828292,4.92,0.16911273953878692,1069214.962,87.67255144495671,96.0,60.0,6.569539348906266
29,2023,11,17.498276444337233,25.06,13.56,2.2112229167913036,593.5609564588107,1.592852465393992,0.12098058135327465,8.05,0.41032152620860274,1192768.953,86.91689784103245,96.0,44.0,6.951024107383928
29,2023,12,17.84841846298032,24.83,13.56,2.3365505508702653,593.2887781162136,1.8201898983489366,0.035589268978444236,5.36,0.22399102312150873,1355265.199,85.26511246485474,96.0,49.0,8.192163733140548
29,2024,1,18.843755709099426,25.72,13.56,2.8479513798323706,593.3382644337745,1.3082309154889789,0.010118280829136902,3.58,0.12231945766378556,1633686.533,78.1370183862279,96.0,48.0,9.691950571990988
29,2024,2,18.73659093670271,27.17,13.89,2.793954159807595,593.5355060138501,1.493244498850683,0.005981047260357187,3.58,0.09938709686622324,1333038.391,81.06852144332402,96.0,47.0,9.879230357429636
29,2024,3,18.62278570599838,25.33,14.28,2.3968275866855646,593.4871957303632,1.5591160565494964,0.006546003016591252,3.58,0.09996232436583583,1212347.855,83.67826894071239,95.0,53.0,7.88767777215447
29,2024,4,17.769895681707908,25.5,13.5,2.367710687885433,593.9681950509461,1.5525255081311262,0.021103833090732656,4.02,0.20309241987434684,1107761.847,86.88306647258612,96.0,53.0,8.103159911012456
29,2024,5,17.790967741935486,23.78,14.5,1.8970007424051796,594.0545126353791,1.3665697088287425,0.0935483870967742,5.81,0.4147926242224941,987487.073,89.51368347502039,96.0,66.0,5.301586397598381
29,2024,6,17.49260582010582,23.5,13.83,2.0230673133453383,594.5162112622827,1.3188209524255605,0.09740551776266063,4.92,0.388654609581354,637468.798,88.67271352985638,96.0,55.0,6.195961089169727
31,2019,1,16.63155771905424,24.56,11.06,3.022266780947572,587.935369726472,1.7545889532520196,1.0616968011126564,6.26,0.8627437394940247,1367776.0,81.73910523875753,96.0,41.0,10.625121663940096
31,2019,2,16.678454093976825,24.0,12.5,2.3374498731334787,587.7648949446071,1.3439695140910082,0.9442455112695785,4.92,0.8348763680970435,1096537.0,86.58156118680759,96.0,59.0,7.128353569571173
31,2019,3,16.45507756294964,23.5,11.78,2.3861915568021654,588.0621459082734,1.6013413550598714,0.8508419514388489,5.36,0.8224460148275048,1246873.0,87.44525629496403,96.0,58.0,6.643980567083949
31,2019,4,16.19963149078727,23.72,12.17,2.120135636807833,588.7018066523092,1.4148005887552677,0.8000909308446996,4.92,0.8105842354667347,1090627.0,88.07059105049055,96.0,62.0,5.7879479251856525
31,2019,5,16.18655141445891,23.44,12.06,2.0894397923719317,588.5600617422542,1.4259752518497846,0.6834856308935788,4.92,0.7250788175769207,991527.0,89.67736865738662,98.0,58.0,6.109574997399868
31,2019,6,16.565772462077014,23.17,11.89,2.3016257309823476,588.4301026837807,1.3482740231852324,0.830561260210035,4.47,0.79063606033188,1078743.0,89.57351225204201,98.0,57.0,6.841555656419435
31,2019,7,16.45577787769784,23.94,11.5,2.51775694530821,588.3717738309352,1.389622504008853,0.7956463579136691,5.81,0.8391502891656886,1198087.0,87.0259667266187,99.0,49.0,8.988262921239725
31,2019,8,16.941776649746192,25.06,11.0,2.9446574932333918,588.3626271855612,1.4555330490147855,1.0194122955442753,5.36,0.8357518150452978,1325157.0,82.07862380146643,99.0,50.0,10.059470047500046
31,2019,9,16.534672984672984,25.5,11.83,2.715661870764623,588.4905276705276,1.5617335534730805,0.8090101790101791,4.92,0.8396046249841002,1197448.0,86.61939861939862,99.0,47.0,9.789756318455435
31,2019,10,15.33741923573934,21.11,11.5,2.1813965737540473,588.8580819641868,1.4472939892643828,0.6753516706664205,4.47,0.7713999573598662,686377.0,92.08177958279491,99.0,64.0,6.1243389846916
31,2020,1,16.74248357098574,24.89,10.83,3.0783721096539294,587.9721326720397,1.9345334277517732,0.9687129572225667,4.92,0.8633051682652945,1349232.53,84.9539987600744,100.0,53.0,10.38387656668173
31,2020,2,17.027900313026727,26.44,10.61,3.007114293379088,587.6869889236697,1.757760992787897,0.9159848302431977,5.36,0.8715616295953248,1269285.451,85.85973994702624,100.0,40.0,11.185403735110919
31,2020,3,16.812095687331535,24.11,8.78,2.8425554401555018,588.1241969901167,1.5799063244345495,0.8350617699910153,6.71,0.9041329446890394,1408672.071,87.57041778975741,99.0,43.0,10.135019343864538
31,2020,4,16.46461799249304,23.39,11.67,2.293016408926565,588.7498450175566,1.6223310329077036,0.591408160794285,4.92,0.7780709142962279,991666.666,92.20002421600678,100.0,68.0,5.9594329734767175
31,2020,5,16.948246260069045,24.17,12.78,2.3523132421621065,588.4829228998849,1.454206551518628,0.6360310701956272,4.92,0.7632306066116614,1074934.882,90.88619102416571,99.0,64.0,6.75913164685428
31,2020,6,16.041906546434006,23.78,11.33,2.356558546854579,588.8316571027052,1.345105241620186,0.5894612952336339,4.47,0.7435153977112016,1075972.266,91.10809228246868,100.0,52.0,7.198530201408181
31,2020,7,15.90052488070893,23.28,11.56,2.1960240584195563,588.422021131561,1.2899418677021357,0.6595341967734606,4.92,0.7664929415242632,1060581.529,91.4830720290843,100.0,56.0,7.049115738384584
31,2020,8,16.26680249009621,23.22,11.17,2.4204478797704563,588.3328002263723,1.4085732807218985,0.8154419920769667,4.92,0.7881940127855029,1104586.47,89.43350311262026,100.0,52.0,8.153702905750203
31,2020,9,15.836922623954775,23.22,10.83,2.4461476476842914,588.538925921564,1.4013246973729954,0.8133329407608055,4.92,0.8045911894063077,1114603.835,90.15322105759039,100.0,60.0,7.10589313487731
31,2020,10,15.665826208829712,22.94,11.44,2.2420429873239547,588.4171604765243,1.3781126234948116,0.7731128241065172,4.92,0.7950582373698967,901081.312,92.00462508759635,100.0,57.0,6.670136965141016
31,2020,11,15.385674908316574,22.28,11.56,2.0790027186482285,588.68215544777,1.2868667179642856,0.6533621199574116,5.36,0.7625260229668932,992587.008,93.00070980716906,100.0,44.0,6.168328144182657
31,2020,12,15.44044490310744,21.78,11.0,2.2567457509890905,588.2043561518175,1.2140920367089352,0.7793177387914231,5.36,0.7870619824910696,1007120.661,92.35615181745213,100.0,67.0,5.895903106961105
31,2021,1,15.933725580326362,23.67,10.44,2.588123108058626,587.4241312341991,1.4382347282966699,0.829502413238336,4.92,0.8267127460844422,1159162.568,90.15904389795449,100.0,58.0,7.638495493613694
31,2021,2,15.998016643550624,23.83,11.83,2.384093082272889,587.4980527045769,1.5766400594602648,0.7423592233009708,4.92,0.830151977289488,920776.537,91.81636615811374,100.0,61.0,7.133769970353836
31,2021,3,15.125821533203125,21.94,10.44,2.272972629545959,588.3758447265625,1.6144204629347072,0.675638427734375,5.36,0.7917140837800822,938648.188,93.465576171875,100.0,67.0,5.80066356339209
31,2021,4,16.098407985666753,22.28,11.61,2.20493319569059,587.7571998976197,1.5036445222600119,0.6911453800870234,5.36,0.7625859567699351,989422.106,92.24494497056565,100.0,63.0,5.92246043527219
31,2021,5,16.836987764182425,22.83,11.06,2.3225225692401725,588.5386229143493,1.7206789352415173,0.7616596218020023,5.81,0.8254557100976073,835253.231,90.39777530589544,255.0,61.0,7.0729364691499015
31,2021,6,16.57096484055601,22.06,11.0,2.6170111054333867,588.7439165985282,1.5319561894703306,0.837260834014718,4.92,0.7954375646515913,417652.086,90.10343417825021,100.0,66.0,7.13494901201476
31,2021,7,17.95755094043887,23.78,12.61,2.0295286815656057,588.0686246081505,1.6107506415679191,0.7928683385579938,4.92,0.8238925317453972,535421.239,85.18260188087774,100.0,54.0,8.83439936396998
31,2021,8,16.751636299929924,23.28,1.8,2.2238428749148587,588.5710441485634,1.4422998935655078,0.7424632095304836,4.92,0.8024563113739362,487831.348,90.14330763840225,255.0,60.0,9.20107560072557
31,2021,9,15.647255515802026,23.17,11.17,2.4894786796283523,589.0308527131783,1.3178867493806188,0.7689698867024448,4.92,0.7901839052603936,902639.208,90.94767441860465,100.0,55.0,7.980823835054124
31,2021,10,15.607596380802518,22.33,11.28,2.252503046097108,588.6122619984264,1.520531860380241,0.6707933385785471,6.26,0.7860489368907605,980133.226,93.51796485706792,100.0,61.0,5.571073285234487
31,2021,11,15.366570472605606,21.83,11.33,2.1297828571550763,588.3379116129931,1.326556695117125,0.6565216785166598,4.92,0.7768660060745171,875443.967,94.44081974069427,100.0,68.0,5.36986863168672
31,2021,12,16.06907992565056,22.67,11.06,2.146411400446441,587.6747932156134,1.3547462505947419,0.6895782992565056,4.47,0.6960166810587985,981173.901,93.16600836431226,100.0,70.0,5.9018124366059315
31,2022,1,15.625759011090574,23.28,9.44,2.5166035498865944,588.2388886321627,1.568695731471245,0.6169408502772643,4.47,0.6803636328265543,1114640.892,91.67617837338263,100.0,53.0,7.905532128930162
31,2022,2,15.441684224743382,23.56,10.5,2.4612081536939208,587.988785791464,1.2958817751140979,0.5526012965964343,4.92,0.6411870891512707,934121.71,91.89262560777958,100.0,61.0,7.407018636319048
31,2022,3,15.528972563425555,22.44,9.67,2.1984242165927297,588.1225404660773,1.3343589507157614,0.4517081850533808,5.36,0.6139445576645547,1021408.914,93.59350246814373,100.0,49.0,7.056599066365617
31,2022,4,15.683104536950422,21.94,11.06,2.1006385827207494,587.9325268942937,1.5041340721361607,0.4389499532273153,4.92,0.6086111658780451,1079355.806,94.14137043966323,100.0,72.0,5.165058100625583
31,2022,5,15.970936232537179,23.0,11.78,2.1221890722980197,588.6089939161784,1.5765149553944011,0.38360297431275353,4.92,0.5662184893455755,1056594.514,93.70087877422262,100.0,65.0,5.59894188339047
31,2022,6,14.895795837693292,21.78,11.28,1.7863050918316274,589.2083455412162,1.1667594936129424,0.26337518893151957,4.92,0.47144780942072023,918174.188,95.08045576095803,100.0,73.0,4.844900515135471
31,2022,7,15.856551918101026,22.33,11.72,2.157567095459548,588.4519023512206,1.1780611221687969,0.3760670491618855,4.47,0.5440945235796925,1114411.214,92.96670041624479,100.0,62.0,6.498824093274145
31,2022,8,15.55633018230925,22.28,11.33,2.2886037752268416,588.5681960387126,1.319660739067073,0.4129473328831871,4.92,0.555418381936434,1095433.93,92.4391177132568,100.0,63.0,6.61740481209545
31,2022,9,15.438505894712268,23.17,11.44,2.2306787060323496,588.7465133652387,1.267720471666388,0.3209618302789775,4.92,0.5219802443563423,1026777.712,92.78884090113225,100.0,61.0,6.14410773913728
31,2022,10,15.337225911685891,22.11,10.61,2.143070041248365,588.5775614586975,1.2999131902486747,0.5151508796458115,4.47,0.7089172324483516,1020200.256,94.36222765932658,100.0,66.0,5.702816851590244
31,2022,11,15.161872018615473,22.0,11.39,2.090605313553025,588.5156451425247,1.3157996184784053,0.6473717277486911,4.92,0.740771815023172,998735.577,94.83851076207097,100.0,68.0,5.37566912924572
31,2022,12,15.203041765169424,22.39,10.33,2.4424332741194195,587.8150455927051,1.279225590111018,0.8138736913204999,4.92,0.7308517120326455,1097850.121,93.47326353709333,100.0,68.0,6.118163920302516
31,2023,1,15.071366452630391,23.89,10.56,2.56163475428199,588.4740835867974,1.586627791925804,0.8503773797454095,4.47,0.7470854768727285,1132269.49,92.33795201081446,100.0,43.0,7.91971988410967
31,2023,2,16.10669172932331,24.39,10.33,2.7272418268154843,587.2398838004101,1.46232436040466,0.9350444292549556,5.36,0.7714311886550289,1057770.486,90.33971291866028,100.0,61.0,7.63229696658931
31,2023,3,15.333063894404857,22.17,11.11,2.073233493474319,588.5013012498539,1.7734502812338182,0.7006377759607523,5.36,0.722526259729045,938231.274,94.72012615348675,100.0,65.0,5.331635244144802
31,2023,4,16.101482310792655,24.39,12.06,2.363278211035493,587.7864039408868,1.491389302962521,0.7507926556202419,4.47,0.7145782949360466,865895.69,92.03090013434841,100.0,60.0,6.289077343285595
31,2023,5,17.16566285329744,23.33,12.39,2.4915825443598845,587.3606376177657,1.6232728940881127,0.8198166218034993,4.47,0.7187380620483935,805272.132,91.14888963660835,100.0,65.0,6.659341836753726
31,2023,6,17.17937060414788,23.61,12.0,2.660107507653453,587.4974625788999,1.3091260315713371,0.8193669972948603,4.92,0.7162097957509876,843928.003,88.74120829576195,98.0,58.0,8.166508014896122
31,2023,7,17.092610353593717,25.56,12.5,2.62297632025571,587.8693170788075,1.3594246809957116,0.7783244742315693,4.47,0.7258115567492861,1209844.098,89.07441645481858,100.0,52.0,8.79982767107921
31,2023,8,16.91365111792078,24.44,11.67,2.8770119218705474,587.9064215185564,1.3799093831999762,0.8322108727726706,5.81,0.8041774960781076,1268354.366,87.73930314379753,100.0,50.0,9.624671401270822
31,2023,9,17.075842827249478,25.22,11.39,3.0223323168303087,587.3767426179959,1.281366858635914,0.8189421064868635,5.81,0.7691780979103365,1365419.374,86.68518949081609,100.0,51.0,9.707664524000469
31,2023,10,15.964039153915392,24.33,11.5,2.385180480094881,588.3290324032404,1.4527628167764306,0.624251800180018,4.02,0.7204615302197074,1033498.994,93.43631863186319,100.0,68.0,5.699993350678184
31,2023,11,16.615685898970554,24.11,12.39,2.391108953100102,587.3526262868087,1.615561127412631,0.5914879099832415,4.92,0.7361413308965201,1100287.322,92.72001436437634,100.0,52.0,6.354017004702333
31,2023,12,17.062080734777183,24.17,11.78,2.7393195039658953,586.9635650300487,1.8822538015604282,0.5939471595418983,4.92,0.7587717554909785,1383005.802,91.10023812223608,100.0,55.0,7.760530415608722
31,2024,1,17.68861765740415,24.89,11.39,3.2815358533072394,587.2779364521045,1.3619364112083636,0.6999577910657756,4.47,0.7787563738265147,1505719.053,86.54308828702075,100.0,57.0,9.30171270122798
31,2024,2,17.757516875602697,26.06,11.78,3.0845801303886047,587.3270407425265,1.5479392608956088,0.7219346673095468,5.36,0.773232340108063,1222886.778,88.51976856316297,100.0,58.0,8.987478785471803
31,2024,3,17.70085346579363,25.28,12.61,2.703651713848008,587.2209652291713,1.6940634094368696,0.7047109957100925,5.81,0.7552938462551676,1162976.207,90.71539850982163,100.0,64.0,7.132193601944587
31,2024,4,16.802162621359223,25.17,12.39,2.5111699550767947,587.7877330097087,1.5082227287657193,0.4371893203883495,4.47,0.6597166693575036,1025624.954,93.25970873786407,100.0,62.0,6.78946857401484
31,2024,5,17.001743033694765,23.5,12.89,2.0567120574188866,587.7571563483735,1.3647439306301827,0.4848093739069605,4.92,0.6555025339256998,926584.252,94.6762271190393,100.0,74.0,4.697444460314495
31,2024,6,16.635483137552104,24.44,12.33,2.193857305397219,588.2536907919666,1.2977560189573216,0.5119893899204244,4.02,0.6572685554839941,618777.978,94.04357711254264,100.0,58.0,5.5185867355099365
76,2019,1,18.01760138248848,25.67,12.94,2.7759179405342977,588.7984285714286,1.724487562404697,0.8598283410138249,6.71,0.7876872680168748,1095091.0,71.87165898617512,96.0,32.0,13.105934885431733
76,2019,2,17.64036621534494,24.78,13.39,2.1733381004419576,588.7428201160542,1.3288771377599153,0.8398362346872985,6.71,0.7921754387243319,690906.0,82.61108961960026,96.0,47.0,9.01604226326317
76,2019,3,17.37778615167216,24.67,13.11,2.16611427755739,589.0570348563353,1.5728514792328774,0.8330970325011776,6.71,0.7728777247360337,733520.0,84.0440414507772,96.0,48.0,8.16436619329932
76,2019,4,17.007244181751016,24.33,13.22,1.898192137206387,589.7094064770348,1.4261026474230356,0.8227976850141608,4.92,0.7458761697926749,652875.0,86.87686245536264,96.0,60.0,6.0595247506601195
76,2019,5,16.960445758471685,24.83,13.17,1.974408129520333,589.6653752558562,1.3949744167997233,0.7175198999317717,4.47,0.6635557584923811,657938.0,86.5080736866045,96.0,44.0,7.59670904140602
76,2019,6,17.575311496467563,23.61,13.61,2.0097295798883215,589.4578985228003,1.3421980321594775,0.7716095054592165,4.47,0.7142235498421351,724497.0,80.87385998715479,95.0,49.0,9.20692611586533
76,2019,7,17.58258146816653,24.67,13.17,2.2379532896214185,589.4335602458541,1.3050681545472769,0.570224979705439,6.26,0.7787807089694005,995205.0,75.27229502493331,95.0,36.0,11.877792685969384
76,2019,8,18.328135866436384,25.22,12.67,2.389424118605113,589.380853195164,1.3842675944792637,0.6824029936672423,5.36,0.8009649544800158,1053134.0,65.35762809441566,94.0,34.0,10.642548678288032
76,2019,9,17.518889685669894,25.83,13.33,2.4178592029253685,589.6450950161347,1.4989313947800305,0.7255599378510816,5.36,0.8173412573811197,854745.0,75.60911915859926,94.0,35.0,12.708062209170475
76,2019,10,16.37942546220454,21.94,12.44,1.9789610456621054,589.6113772525158,1.4285952332693461,0.7457886730634216,5.81,0.7543034898173016,807178.118,84.06839457055932,94.0,48.0,6.6708914450003185
76,2019,11,16.648119593832266,23.17,12.56,2.119306544586743,588.9903597843801,1.6296323552466117,0.7504462830638085,6.71,0.7889197103204066,809829.0,83.07433872383102,94.0,43.0,7.657612665661963
76,2019,12,17.02936726272352,23.67,13.72,2.096678969120387,588.8443099495644,1.4526221591249064,0.7145590707626472,4.92,0.7554829746966023,599892.0,81.79764633959957,93.0,46.0,7.540997533625424
76,2020,1,17.883348400142737,25.39,13.17,2.610821821423026,589.1255572737005,1.9131999111679665,0.7263494706791959,7.15,0.7963071041966444,912057.0,70.71214464137029,93.0,34.0,13.690285252907952
76,2020,2,18.38377676030194,26.44,14.0,2.557115396331942,588.7579841603762,1.7258569711595748,0.5412770696695954,6.71,0.8309370099085537,847771.0,69.55290186858062,92.0,25.0,13.782359018156003
76,2020,3,17.794867743865947,25.22,13.17,2.3466475389108954,589.3033752244165,1.4627600828338139,0.6115188509874326,5.81,0.838339360368769,810170.06,73.78940754039498,92.0,27.0,12.15845680544172
76,2020,4,17.367462013295345,23.5,13.28,2.0523666401445113,589.9373444919279,1.5960479022028118,0.6899442070275403,5.36,0.7510378646430974,785497.068,83.08113722697055,92.0,54.0,5.657796427810091
76,2020,5,17.842635613207545,24.22,14.17,2.051027823019244,589.7309905660377,1.4037671705259918,0.590688679245283,4.92,0.727780779877142,809366.02,79.18419811320754,91.0,46.0,8.352465785452472
76,2020,6,16.92371990505256,23.44,13.22,2.0742503619942245,590.4797728043405,1.1911214774376975,0.5652678874194643,5.36,0.7209243622078096,566591.0,76.5139030179722,92.0,43.0,9.207252856529523
76,2020,7,16.809991714995856,23.89,12.67,2.0396399195328145,589.670642679607,1.2668765374935564,0.514208782104391,5.36,0.7289955645334333,918161.318,79.96508462539946,91.0,43.0,8.79260932198047
76,2020,8,17.17962851521815,24.39,12.39,2.230739074388048,589.5879828723527,1.3272476281287011,0.2407128804536512,5.36,0.6072570395746849,857979.215,76.0994097905335,91.0,36.0,11.091609310885133
76,2020,9,16.790068674698794,24.28,12.67,2.05799947377519,589.7381710843374,1.3231643525013626,0.42788554216867475,6.71,0.7961715835272731,835798.065,76.43397590361445,91.0,46.0,7.833402228929664
